Type,SKU,Nom,Description,Catégories,Attribut 1 name,Attribut 1 value(s),Attribut 1 visible,Attribut 1 global,Attribut 2 name,Attribut 2 value(s),Attribut 2 visible,Attribut 2 global,Parent,Prix régulier
variation,R-410210-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-410210,2204
variation,R-410210-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-410210,2536
variation,R-410210-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-410210,2924
variation,R-410210-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-410210,3254
variation,R-410210-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-410210,3569
variation,R-410210-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-410210,4104
variation,R-410210-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-410210,4554
variation,R-410210-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-410210,2739
variation,R-410210-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-410210,3071
variation,R-410210-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-410210,3459
variation,R-410210-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-410210,3789
variation,R-410210-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-410210,4104
variation,R-410210-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-410210,4639
variation,R-410210-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-410210,5089
variable,R-410354,Oval Diamond Solitaire Ring,Minimalist luxury featuring a brilliant oval cut diamond set in a sleek yellow gold mounting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-410354-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-410354,1399
variation,R-410354-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-410354,1731
variation,R-410354-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-410354,2119
variation,R-410354-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-410354,2449
variation,R-410354-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-410354,2764
variation,R-410354-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-410354,3299
variation,R-410354-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-410354,3749
variation,R-410354-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-410354,1814
variation,R-410354-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-410354,2146
variation,R-410354-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-410354,2534
variation,R-410354-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-410354,2864
variation,R-410354-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-410354,3179
variation,R-410354-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-410354,3714
variation,R-410354-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-410354,4164
variation,R-410354-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-410354,2349
variation,R-410354-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-410354,2681
variation,R-410354-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-410354,3069
variation,R-410354-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-410354,3399
variation,R-410354-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-410354,3714
variation,R-410354-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-410354,4249
variation,R-410354-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-410354,4699
variable,R-418126,Nature Inspired Ring with Sapphires & Diamonds,Artistic vine and leaf ring featuring a round diamond center with deep blue sapphire accents.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-418126-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-418126,1899
variation,R-418126-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-418126,2231
variation,R-418126-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-418126,2619
variation,R-418126-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-418126,2949
variation,R-418126-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-418126,3264
variation,R-418126-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-418126,3799
variation,R-418126-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-418126,4249
variation,R-418126-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-418126,2314
variation,R-418126-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-418126,2646
variation,R-418126-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-418126,3034
variation,R-418126-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-418126,3364
variation,R-418126-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-418126,3679
variation,R-418126-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-418126,4214
variation,R-418126-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-418126,4664
variation,R-418126-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-418126,2849
variation,R-418126-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-418126,3181
variation,R-418126-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-418126,3569
variation,R-418126-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-418126,3899
variation,R-418126-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-418126,4214
variation,R-418126-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-418126,4749
variation,R-418126-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-418126,5199
variable,R-427796,3-Stone Emerald Cut Diamond Ring (Baguettes),Sophisticated 3-stone design featuring a crisp emerald cut diamond flanked by tapered baguettes.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-427796-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-427796,1479
variation,R-427796-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-427796,1811
variation,R-427796-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-427796,2199
variation,R-427796-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-427796,2529
variation,R-427796-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-427796,2844
variation,R-427796-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-427796,3379
variation,R-427796-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-427796,3829
variation,R-427796-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-427796,1894
variation,R-427796-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-427796,2226
variation,R-427796-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-427796,2614
variation,R-427796-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-427796,2944
variation,R-427796-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-427796,3259
variation,R-427796-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-427796,3794
variation,R-427796-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-427796,4244
variation,R-427796-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-427796,2429
variation,R-427796-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-427796,2761
variation,R-427796-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-427796,3149
variation,R-427796-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-427796,3479
variation,R-427796-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-427796,3794
variation,R-427796-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-427796,4329
variation,R-427796-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-427796,4779
variable,R-438932,Radiant Cut Diamond Engagement Ring (Pave),Dazzling elongated radiant cut diamond sitting atop a shimmering micropave diamond band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-438932-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-438932,1789
variation,R-438932-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-438932,2121
variation,R-438932-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-438932,2509
variation,R-438932-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-438932,2839
variation,R-438932-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-438932,3154
variation,R-438932-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-438932,3689
variation,R-438932-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-438932,4139
variation,R-438932-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-438932,2204
variation,R-438932-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-438932,2536
variation,R-438932-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-438932,2924
variation,R-438932-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-438932,3254
variation,R-438932-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-438932,3569
variation,R-438932-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-438932,4104
variation,R-438932-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-438932,4554
variation,R-438932-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-438932,2739
variation,R-438932-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-438932,3071
variation,R-438932-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-438932,3459
variation,R-438932-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-438932,3789
variation,R-438932-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-438932,4104
variation,R-438932-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-438932,4639
variation,R-438932-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-438932,5089
variable,R-441586,Oval Diamond Ring with Marquise Accents,Elegant oval solitaire enhanced by floral-inspired marquise and round diamond accents.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-441586-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-441586,1684
variation,R-441586-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-441586,2016
variation,R-441586-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-441586,2404
variation,R-441586-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-441586,2734
variation,R-441586-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-441586,3049
variation,R-441586-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-441586,3584
variation,R-441586-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-441586,4034
variation,R-441586-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-441586,2099
variation,R-441586-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-441586,2431
variation,R-441586-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-441586,2819
variation,R-441586-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-441586,3149
variation,R-441586-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-441586,3464
variation,R-441586-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-441586,3999
variation,R-441586-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-441586,4449
variation,R-441586-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-441586,2634
variation,R-441586-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-441586,2966
variation,R-441586-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-441586,3354
variation,R-441586-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-441586,3684
variation,R-441586-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-441586,3999
variation,R-441586-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-441586,4534
variation,R-441586-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-441586,4984
variable,R-453000,Diamond Semi-Mount with Sapphire Accents,Unique ring setting featuring graduated blue sapphires detailing the shank.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-453000-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-453000,1699
variation,R-453000-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-453000,2031
variation,R-453000-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-453000,2419
variation,R-453000-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-453000,2749
variation,R-453000-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-453000,3064
variation,R-453000-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-453000,3599
variation,R-453000-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-453000,4049
variation,R-453000-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-453000,2114
variation,R-453000-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-453000,2446
variation,R-453000-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-453000,2834
variation,R-453000-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-453000,3164
variation,R-453000-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-453000,3479
variation,R-453000-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-453000,4014
variation,R-453000-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-453000,4464
variation,R-453000-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-453000,2649
variation,R-453000-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-453000,2981
variation,R-453000-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-453000,3369
variation,R-453000-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-453000,3699
variation,R-453000-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-453000,4014
variation,R-453000-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-453000,4549
variation,R-453000-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-453000,4999
variable,R-460374,Round Diamond Halo Engagement Ring,Classic round brilliant diamond surrounded by a precise diamond halo and pave band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-460374-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-460374,1479
variation,R-460374-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-460374,1811
variation,R-460374-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-460374,2199
variation,R-460374-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-460374,2529
variation,R-460374-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-460374,2844
variation,R-460374-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-460374,3379
variation,R-460374-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-460374,3829
variation,R-460374-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-460374,1894
variation,R-460374-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-460374,2226
variation,R-460374-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-460374,2614
variation,R-460374-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-460374,2944
variation,R-460374-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-460374,3259
variation,R-460374-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-460374,3794
variation,R-460374-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-460374,4244
variation,R-460374-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-460374,2429
variation,R-460374-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-460374,2761
variation,R-460374-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-460374,3149
variation,R-460374-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-460374,3479
variation,R-460374-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-460374,3794
variation,R-460374-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-460374,4329
variation,R-460374-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-460374,4779
variable,R-461474,Oval Diamond Solitaire Engagement Ring,Timeless oval cut diamond set in a rich yellow gold mounting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-461474-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-461474,1379
variation,R-461474-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-461474,1711
variation,R-461474-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-461474,2099
variation,R-461474-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-461474,2429
variation,R-461474-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-461474,2744
variation,R-461474-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-461474,3279
variation,R-461474-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-461474,3729
variation,R-461474-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-461474,1794
variation,R-461474-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-461474,2126
variation,R-461474-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-461474,2514
variation,R-461474-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-461474,2844
variation,R-461474-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-461474,3159
variation,R-461474-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-461474,3694
variation,R-461474-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-461474,4144
variation,R-461474-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-461474,2329
variation,R-461474-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-461474,2661
variation,R-461474-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-461474,3049
variation,R-461474-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-461474,3379
variation,R-461474-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-461474,3694
variation,R-461474-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-461474,4229
variation,R-461474-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-461474,4679
variable,R-469533,Oval Diamond Solitaire Engagement Ring,Warm and romantic oval diamond solitaire with a gold setting.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-469533-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-469533,1379
variation,R-469533-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-469533,1711
variation,R-469533-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-469533,2099
variation,R-469533-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-469533,2429
variation,R-469533-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-469533,2744
variation,R-469533-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-469533,3279
variation,R-469533-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-469533,3729
variation,R-469533-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-469533,1794
variation,R-469533-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-469533,2126
variation,R-469533-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-469533,2514
variation,R-469533-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-469533,2844
variation,R-469533-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-469533,3159
variation,R-469533-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-469533,3694
variation,R-469533-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-469533,4144
variation,R-469533-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-469533,2329
variation,R-469533-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-469533,2661
variation,R-469533-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-469533,3049
variation,R-469533-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-469533,3379
variation,R-469533-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-469533,3694
variation,R-469533-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-469533,4229
variation,R-469533-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-469533,4679
variable,R-470260,Emerald Cut Diamond Ring with Baguette Channel Band,Art Deco inspired masterpiece featuring an emerald cut center and bold baguette channel band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-470260-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-470260,1999
variation,R-470260-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-470260,2331
variation,R-470260-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-470260,2719
variation,R-470260-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-470260,3049
variation,R-470260-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-470260,3364
variation,R-470260-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-470260,3899
variation,R-470260-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-470260,4349
variation,R-470260-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-470260,2414
variation,R-470260-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-470260,2746
variation,R-470260-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-470260,3134
variation,R-470260-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-470260,3464
variation,R-470260-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-470260,3779
variation,R-470260-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-470260,4314
variation,R-470260-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-470260,4764
variation,R-470260-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-470260,2949
variation,R-470260-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-470260,3281
variation,R-470260-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-470260,3669
variation,R-470260-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-470260,3999
variation,R-470260-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-470260,4314
variation,R-470260-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-470260,4849
variation,R-470260-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-470260,5299
variable,R-472084,Sculptural 'Eye' Ring with Oval Diamond,Avant-garde modern art ring featuring an eye-shaped bezel holding an oval diamond and gemstone.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-472084-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-472084,1599
variation,R-472084-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-472084,1931
variation,R-472084-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-472084,2319
variation,R-472084-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-472084,2649
variation,R-472084-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-472084,2964
variation,R-472084-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-472084,3499
variation,R-472084-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-472084,3949
variation,R-472084-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-472084,2014
variation,R-472084-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-472084,2346
